frame,episode,ep_return,mean100,epsilon,loss
102848,546,2.0,1.36,0.9022944,0.00011244179040659219
103016,547,1.0,1.35,0.9021348,0.00028358431882224977
103155,548,0.0,1.35,0.90200275,5.8761113905347884e-05
103293,549,0.0,1.35,0.90187165,1.270780194317922e-05
103550,550,3.0,1.38,0.9016275,6.433880480471998e-05
103680,551,0.0,1.38,0.901504,0.0002697687305044383
103811,552,0.0,1.38,0.90137955,7.093122985679656e-05
104045,553,3.0,1.37,0.90115725,3.4119577321689576e-05
104169,554,0.0,1.37,0.90103945,0.00019377705757506192
104435,555,3.0,1.39,0.90078675,6.051644595572725e-05
104601,556,1.0,1.4,0.90062905,6.085871791583486e-05
104752,557,0.0,1.39,0.9004856,0.0001694553648121655
104938,558,1.0,1.38,0.9003089,0.00044426743988879025
105149,559,2.0,1.39,0.9001084500000001,3.157193714287132e-05
105366,560,2.0,1.41,0.8999023,5.638533184537664e-05
105630,561,4.0,1.42,0.8996515,1.735275873215869e-05
105797,562,1.0,1.42,0.89949285,0.00013087234401609749
105925,563,0.0,1.42,0.89937125,0.0001100436711567454
106225,564,3.0,1.44,0.89908625,0.00010670493065845221
106448,565,3.0,1.46,0.8988744,8.580050780437887e-05
106602,566,0.0,1.44,0.8987281,0.00011782644287450239
106768,567,1.0,1.43,0.8985704,5.3019339247839525e-05
106937,568,1.0,1.44,0.89840985,7.235204975586385e-05
107072,569,0.0,1.43,0.8982816,7.39043316571042e-05
107209,570,0.0,1.38,0.89815145,1.3842713087797165e-05
107432,571,2.0,1.4,0.8979396,4.731248191092163e-05
107650,572,2.0,1.41,0.8977325,4.613440978573635e-05
107945,573,4.0,1.4,0.89745225,4.1538358345860615e-05
108081,574,0.0,1.4,0.89732305,4.4034968595951796e-05
108318,575,3.0,1.43,0.8970979,0.00015805699513293803
108504,576,1.0,1.44,0.8969212,2.689087705221027e-05
108636,577,0.0,1.44,0.8967958,7.18749943189323e-05
108780,578,0.0,1.43,0.896659,4.616576188709587e-05
108918,579,0.0,1.43,0.8965279,0.00017775315791368484
109190,580,4.0,1.46,0.8962695,0.00012189777771709487
109323,581,0.0,1.45,0.89614315,2.91466640192084e-05
109575,582,3.0,1.48,0.89590375,0.00010350981028750539
109762,583,1.0,1.49,0.8957261,4.793548578163609e-05
109947,584,1.0,1.48,0.89555035,9.22820036066696e-05
110130,585,1.0,1.48,0.8953765,0.002718031406402588
110341,586,2.0,1.48,0.89517605,0.0001982694520847872
110545,587,2.0,1.48,0.89498225,0.00044448822154663503
110879,588,5.0,1.51,0.89466495,0.0007025128579698503
111018,589,0.0,1.51,0.8945329,0.00047829095274209976
111175,590,1.0,1.5,0.89438375,0.00011781850480474532
111390,591,1.0,1.5,0.8941795,8.224393241107464e-05
111525,592,0.0,1.48,0.89405125,3.7362238799687475e-05
111778,593,3.0,1.51,0.8938109,7.511716103181243e-05
111992,594,2.0,1.5,0.8936076000000001,0.0003032204695045948
112130,595,0.0,1.48,0.8934765,0.00032006678520701826
112267,596,0.0,1.47,0.89334635,5.51638295291923e-05
112574,597,4.0,1.5,0.8930547,5.7278557505924255e-05
112711,598,0.0,1.48,0.89292455,8.000283560249954e-05
112843,599,0.0,1.45,0.89279915,0.00017063974519260228
113052,600,2.0,1.44,0.8926006,0.00020831526489928365
113285,601,2.0,1.46,0.8923792500000001,8.118820551317185e-05
113422,602,0.0,1.46,0.8922491,0.00017491847393102944
113606,603,1.0,1.46,0.8920743,1.8605123841552995e-05
113795,604,2.0,1.48,0.8918947500000001,4.491416984819807e-05
114106,605,4.0,1.51,0.8915993,8.742864883970469e-05
114317,606,2.0,1.48,0.89139885,0.00014545503654517233
114591,607,3.0,1.51,0.89113855,9.395533561473712e-05
114792,608,2.0,1.52,0.8909476000000001,5.054971552453935e-05
115040,609,2.0,1.53,0.890712,3.633919186540879e-05
115264,610,2.0,1.51,0.8904992,2.7585394491325133e-05
115407,611,0.0,1.48,0.89036335,8.439909288426861e-05
115538,612,0.0,1.46,0.8902388999999999,0.00011142955918330699
115679,613,0.0,1.45,0.89010495,4.7976718633435667e-05
115804,614,0.0,1.43,0.8899862000000001,0.00015432351210620254
115941,615,0.0,1.39,0.88985605,0.0003181722422596067
116078,616,0.0,1.38,0.8897259,3.8695034163538367e-05
116244,617,1.0,1.35,0.8895682,0.0001281062577618286
116528,618,3.0,1.36,0.8892984,8.790443826001137e-05
116742,619,2.0,1.37,0.8890951,0.00018965908384416252
117018,620,4.0,1.41,0.8888329,4.3621519580483437e-05
117242,621,2.0,1.43,0.8886201,5.711953417630866e-05
117450,622,2.0,1.43,0.8884225,0.0001384775387123227
117650,623,2.0,1.42,0.8882325,8.000663001439534e-06
117814,624,1.0,1.42,0.8880767,2.5229903258150443e-05
117963,625,0.0,1.42,0.88793515,7.839512545615435e-05
118104,626,0.0,1.41,0.8878012,7.19870367902331e-05
118234,627,0.0,1.41,0.8876777,0.00011111728963442147
118366,628,0.0,1.38,0.8875523,8.271593833342195e-05
118497,629,0.0,1.37,0.88742785,9.48960951063782e-05
118626,630,0.0,1.36,0.8873053,2.1361800463637337e-05
118829,631,2.0,1.37,0.88711245,2.7338084692019038e-05
118986,632,1.0,1.38,0.8869633,1.4311908671515994e-05
119187,633,2.0,1.38,0.88677235,3.986571391578764e-05
119397,634,2.0,1.37,0.88657285,2.3180789867183194e-05
119539,635,0.0,1.37,0.88643795,4.972559690941125e-05
119723,636,1.0,1.36,0.88626315,2.6391498977318406e-05
119867,637,0.0,1.34,0.8861263500000001,1.8669623386813328e-05
120010,638,0.0,1.32,0.8859905,0.00014470207679551095
120156,639,0.0,1.31,0.8858518,0.0009093069238588214
120431,640,3.0,1.33,0.88559055,6.608803232666105e-05
120568,641,0.0,1.3,0.8854604,6.945848872419447e-05
120818,642,3.0,1.31,0.8852229,0.00013375950220506638
121197,643,5.0,1.36,0.88486285,0.00021887558978050947
121400,644,2.0,1.34,0.8846700000000001,0.0002421567915007472
121602,645,2.0,1.35,0.8844781,0.0005667649675160646
121882,646,3.0,1.36,0.8842121000000001,0.00012205481471028179
122065,647,1.0,1.36,0.88403825,6.312398181762546e-05
122400,648,5.0,1.41,0.8837200000000001,6.878017302369699e-05
122573,649,1.0,1.42,0.88355565,0.0003745585272554308
122734,650,1.0,1.4,0.8834027,0.00024411479535046965
122913,651,1.0,1.41,0.8832326500000001,0.0006558414315804839
123163,652,3.0,1.44,0.88299515,0.0006525287171825767
123428,653,3.0,1.44,0.8827434000000001,0.00024725397815927863
123556,654,0.0,1.44,0.8826218,0.00011280368198640645
123693,655,0.0,1.41,0.88249165,2.345869506825693e-05
123828,656,0.0,1.4,0.8823634,4.753487519337796e-05
124017,657,2.0,1.42,0.88218385,9.318190859630704e-05
124207,658,2.0,1.43,0.88200335,3.149568510707468e-05
124384,659,1.0,1.42,0.8818352,6.0789061535615474e-05
124515,660,0.0,1.4,0.88171075,1.7431433661840856e-05
124688,661,1.0,1.37,0.8815464,6.463089084718376e-05
124874,662,1.0,1.37,0.8813697,2.9205428290879354e-05
125009,663,0.0,1.37,0.88124145,1.9266895833425224e-05
125194,664,2.0,1.36,0.8810657,5.231183968135156e-05
125430,665,2.0,1.35,0.8808415,6.613946607103571e-05
125588,666,1.0,1.36,0.8806914,4.285136310500093e-05
125751,667,1.0,1.36,0.88053655,5.0081598601536825e-05
125991,668,2.0,1.37,0.88030855,2.6009496650658548e-05
126160,669,1.0,1.38,0.880148,8.231172250816599e-05
126387,670,2.0,1.4,0.87993235,6.927958747837692e-05
126600,671,2.0,1.4,0.87973,4.463935692911036e-05
126753,672,0.0,1.38,0.87958465,6.359901453834027e-05
126888,673,0.0,1.34,0.8794564,2.4655581000843085e-05
127030,674,0.0,1.34,0.8793215,0.00011665338388411328
127224,675,1.0,1.32,0.8791372,4.691440335591324e-05
127359,676,0.0,1.31,0.87900895,1.885558776848484e-05
127539,677,1.0,1.32,0.87883795,9.70347537077032e-05
127673,678,0.0,1.32,0.87871065,1.7817423213273287e-05
127840,679,1.0,1.33,0.878552,0.00014984271547291428
128051,680,2.0,1.31,0.87835155,3.88305306842085e-05
128288,681,3.0,1.34,0.8781264,1.3521061191568151e-05
128488,682,2.0,1.33,0.8779364000000001,1.273967427550815e-05
128746,683,3.0,1.35,0.8776913,6.678011413896456e-05
128913,684,1.0,1.35,0.87753265,1.6432624761364423e-05
129054,685,0.0,1.34,0.8773987,2.2948708647163585e-05
129339,686,4.0,1.36,0.87712795,7.236444798763841e-05
129603,687,3.0,1.37,0.87687715,5.099367263028398e-05
129734,688,0.0,1.32,0.8767527,0.00011596635886235163
129909,689,1.0,1.33,0.87658645,6.622170621994883e-05
130094,690,2.0,1.34,0.8764107,8.30322751426138e-05
130226,691,0.0,1.33,0.8762853,6.435380782932043e-05
130374,692,0.0,1.33,0.8761447,0.00011537293175933883
130524,693,0.0,1.3,0.8760022000000001,0.00018956721760332584
130694,694,1.0,1.29,0.8758407,0.00031841028248891234
130913,695,2.0,1.31,0.87563265,0.00022857192379888147
131060,696,0.0,1.31,0.875493,0.00025931213167496026
131219,697,1.0,1.28,0.87534195,4.9857862904900685e-05
131439,698,2.0,1.3,0.87513295,0.00032153978827409446
131789,699,5.0,1.35,0.87480045,0.00019625203276518732
131929,700,0.0,1.33,0.87466745,0.0001465122913941741
132226,701,4.0,1.35,0.8743853,6.39778736513108e-05
132380,702,0.0,1.35,0.874239,2.2688298486173153e-05
132543,703,1.0,1.35,0.8740841500000001,0.00015827963943593204
132799,704,3.0,1.36,0.87384095,2.2653186533716507e-05
132925,705,0.0,1.32,0.87372125,6.624468369409442e-05
133107,706,1.0,1.31,0.87354835,5.4871423344593495e-05
133249,707,0.0,1.28,0.87341345,8.342193905264139e-05
133385,708,0.0,1.26,0.87328425,9.712518658488989e-05
133514,709,0.0,1.24,0.8731617,3.632741572801024e-05
133736,710,2.0,1.24,0.8729508,0.00013074152229819447
133933,711,2.0,1.26,0.87276365,2.9069384254398756e-05
134093,712,1.0,1.27,0.8726116500000001,0.00010659450344974175
134376,713,3.0,1.3,0.8723428,0.00011720511974999681
134576,714,1.0,1.31,0.8721528000000001,1.544044971524272e-05
134802,715,2.0,1.33,0.8719380999999999,5.7638768339529634e-05
135136,716,5.0,1.38,0.8716208,5.489012983161956e-05
135366,717,2.0,1.39,0.8714023,2.578348539827857e-05
135498,718,0.0,1.36,0.8712769,0.00013509925338439643
135664,719,1.0,1.35,0.8711192,4.9374088121112436e-05
135867,720,2.0,1.33,0.87092635,4.724624886875972e-05
136079,721,2.0,1.33,0.87072495,7.000256118772086e-06
136205,722,0.0,1.31,0.87060525,0.00026125641306862235
136409,723,2.0,1.31,0.87041145,1.2557445188576821e-05
136668,724,3.0,1.33,0.8701654,3.0197890737326816e-05
136863,725,2.0,1.35,0.86998015,5.752693323302083e-05
137010,726,0.0,1.35,0.8698405,6.711324385832995e-05
137201,727,1.0,1.36,0.86965905,0.00010267603647662327
137454,728,3.0,1.39,0.8694187,6.158820178825408e-05
137643,729,1.0,1.4,0.8692391500000001,3.080283204326406e-05
137869,730,2.0,1.42,0.86902445,5.684840652975254e-05
138122,731,3.0,1.43,0.8687841000000001,2.952407521661371e-05
138259,732,0.0,1.42,0.86865395,4.4423773942980915e-05
138396,733,0.0,1.4,0.8685238,0.00013310326903592795
138544,734,0.0,1.38,0.8683832,6.163545185700059e-05
138709,735,1.0,1.39,0.86822645,4.407453889143653e-05
138971,736,3.0,1.41,0.86797755,3.4336571843596175e-05
139195,737,2.0,1.43,0.86776475,8.056068327277899e-05
139337,738,0.0,1.43,0.86762985,0.0001252447400474921
139464,739,0.0,1.43,0.8675092,4.4695720134768635e-05
139640,740,1.0,1.41,0.8673420000000001,1.784896267054137e-05
139850,741,2.0,1.43,0.8671425,4.7242530854418874e-05
140015,742,1.0,1.41,0.86698575,0.0014467646833509207
140183,743,1.0,1.37,0.8668261500000001,0.00019903785141650587
140404,744,3.0,1.38,0.8666162,0.0001195870281662792
140531,745,0.0,1.36,0.86649555,4.656010787584819e-05
140752,746,2.0,1.35,0.8662856,0.00014619514695368707
140913,747,1.0,1.35,0.86613265,4.5598106225952506e-05
141100,748,2.0,1.32,0.865955,0.0004299235297366977
141335,749,2.0,1.33,0.86573175,4.2589890654198825e-05
141613,750,3.0,1.35,0.86546765,7.095770706655458e-05
141777,751,1.0,1.35,0.86531185,7.979247311595827e-05
141954,752,1.0,1.33,0.8651437,0.00042290391866117716
142117,753,1.0,1.31,0.86498885,7.045923848636448e-05
142256,754,0.0,1.31,0.8648568,8.122525468934327e-05
142488,755,3.0,1.34,0.8646364,0.00016117758059408516
142635,756,0.0,1.34,0.86449675,6.746460712747648e-05
142992,757,5.0,1.37,0.8641576,0.00010796856076922268
143191,758,1.0,1.36,0.8639685500000001,3.249905785196461e-05
143371,759,1.0,1.36,0.86379755,3.111841942882165e-05
143540,760,0.0,1.36,0.863637,0.0001234299998031929
143677,761,0.0,1.35,0.86350685,0.00012478796998038888
143808,762,0.0,1.34,0.8633824,3.782665589824319e-05
143972,763,1.0,1.35,0.8632266,8.66258778842166e-05
144135,764,1.0,1.34,0.86307175,3.763465792872012e-05
144364,765,2.0,1.34,0.8628542,0.00016039932961575687
144518,766,1.0,1.34,0.8627079,0.0002040399849647656
144832,767,5.0,1.38,0.8624096,5.93852273595985e-05
145057,768,3.0,1.39,0.86219585,5.987444455968216e-05
145411,769,5.0,1.43,0.86185955,0.00013095907343085855
145666,770,3.0,1.44,0.8616173,2.1340089006116614e-05
145826,771,1.0,1.43,0.8614653,3.4571265132399276e-05
146004,772,1.0,1.44,0.8612962,5.749176489189267e-05
146212,773,2.0,1.46,0.8610986,0.00012326888099778444
146370,774,1.0,1.47,0.8609485,8.19726410554722e-05
146579,775,2.0,1.48,0.86074995,1.3579658116213977e-05
146765,776,1.0,1.49,0.8605732500000001,3.260863377363421e-05
146900,777,0.0,1.48,0.860445,0.00011366882245056331
147117,778,2.0,1.5,0.86023885,5.278007301967591e-05
147329,779,2.0,1.51,0.86003745,5.80490413994994e-05
147499,780,1.0,1.5,0.8598759500000001,8.722283382667229e-06
147674,781,1.0,1.48,0.8597097,9.588379180058837e-05
147799,782,0.0,1.46,0.85959095,9.752807818586007e-05
147935,783,0.0,1.43,0.85946175,2.9416893084999174e-05
148092,784,1.0,1.43,0.8593126,8.478414383716881e-05
148264,785,1.0,1.44,0.8591492000000001,1.6260297343251295e-05
148618,786,5.0,1.45,0.8588129,4.322742825024761e-05
148822,787,2.0,1.44,0.8586191,3.461101005086675e-05
148994,788,1.0,1.45,0.8584557,7.077158807078376e-05
149131,789,0.0,1.44,0.85832555,1.7310556359007023e-05
149370,790,3.0,1.45,0.8580985,1.8542301404522732e-05
149562,791,1.0,1.46,0.8579161,3.725301939994097e-05
149724,792,0.0,1.46,0.8577622,0.00035442886292003095
150009,793,4.0,1.5,0.85749145,0.0018315351335331798
150229,794,2.0,1.51,0.85728245,4.255212843418121e-05
150433,795,2.0,1.51,0.85708865,5.2404458983801305e-05
150600,796,1.0,1.52,0.85693,9.154983126791194e-05
150917,797,5.0,1.56,0.85662885,0.00020619298447854817
151097,798,1.0,1.55,0.85645785,8.334784070029855e-05
151326,799,2.0,1.52,0.8562403000000001,8.40068532852456e-05
151458,800,0.0,1.52,0.8561149,0.00015007022011559457
151621,801,1.0,1.49,0.85596005,7.830449612811208e-05
151810,802,1.0,1.5,0.8557805,3.604256926337257e-05
152010,803,2.0,1.51,0.8555905,7.516168989241123e-05
152252,804,3.0,1.51,0.8553606,8.229173545259982e-05
152380,805,0.0,1.51,0.8552390000000001,0.0002774889289867133
152597,806,2.0,1.52,0.85503285,0.00010462073987582698
152804,807,2.0,1.54,0.8548362,4.075135802850127e-05
152936,808,0.0,1.54,0.8547108,1.744550172588788e-05
153095,809,1.0,1.55,0.85455975,0.00015504623297601938
153230,810,0.0,1.53,0.8544315,0.0003325910947751254
153357,811,0.0,1.51,0.8543108500000001,7.739732973277569e-05
153592,812,2.0,1.52,0.8540876,5.749832052970305e-05
153762,813,1.0,1.5,0.8539261,8.200046431738883e-05
153976,814,2.0,1.51,0.8537228,3.183999069733545e-05
154113,815,0.0,1.49,0.85359265,3.2625353924231604e-05
154271,816,1.0,1.45,0.85344255,4.301117223803885e-05
154402,817,0.0,1.43,0.8533181,4.505672768573277e-05
154608,818,2.0,1.45,0.8531224,3.745016147149727e-05
154736,819,0.0,1.44,0.8530008,2.8348425985313952e-05
154917,820,1.0,1.43,0.85282885,2.29864217544673e-05
155066,821,0.0,1.41,0.8526873,8.907250594347715e-05
155208,822,0.0,1.41,0.8525524,2.6643516321200877e-05
155384,823,1.0,1.4,0.8523852000000001,8.08212862466462e-05
155531,824,0.0,1.37,0.85224555,1.8279522919328883e-05
155705,825,1.0,1.36,0.85208025,6.961177132325247e-05
155892,826,2.0,1.38,0.8519026000000001,2.2011476175975986e-05
156052,827,1.0,1.38,0.8517506,1.5518437066930346e-05
156326,828,3.0,1.38,0.8514903,2.290956035722047e-05
156564,829,2.0,1.39,0.8512642,3.682725946418941e-05
156764,830,2.0,1.39,0.8510742,3.412363730603829e-05
156893,831,0.0,1.36,0.8509516500000001,1.307807269768091e-05
157106,832,2.0,1.38,0.8507493,1.8266982806380838e-05
157326,833,2.0,1.4,0.8505403,2.3686034182901494e-05
157472,834,0.0,1.4,0.8504016,4.1441351640969515e-05
157644,835,1.0,1.4,0.8502381999999999,2.1452957298606634e-05
157859,836,2.0,1.39,0.85003395,3.9649174141231924e-05
158018,837,1.0,1.38,0.8498829,1.9939889170927927e-05
158271,838,3.0,1.41,0.84964255,3.3618365705478936e-05
158444,839,1.0,1.42,0.8494782000000001,8.235677523771301e-05
158639,840,1.0,1.42,0.84929295,7.135104533517733e-05
158830,841,1.0,1.41,0.8491115,3.1180523365037516e-05
158999,842,1.0,1.41,0.84895095,3.757255035452545e-05
159131,843,0.0,1.4,0.84882555,9.57234951783903e-05
159271,844,0.0,1.37,0.84869255,6.278385990299284e-05
159447,845,1.0,1.38,0.8485253500000001,2.1350155293475837e-05
159618,846,1.0,1.37,0.8483629,2.4607556042610668e-05
159752,847,0.0,1.36,0.8482356,2.658174344105646e-05
159923,848,1.0,1.35,0.84807315,1.2125434295739979e-05
160174,849,3.0,1.36,0.8478346999999999,0.0009099491289816797
160332,850,1.0,1.34,0.8476846,0.00016131946176756173
160477,851,0.0,1.33,0.84754685,0.0010230786865577102
160641,852,1.0,1.33,0.84739105,0.000139202646096237
160823,853,1.0,1.33,0.84721815,4.528606223175302e-05
160994,854,1.0,1.34,0.8470557000000001,0.0001281383156310767
161300,855,4.0,1.35,0.846765,0.00017945705621968955
161472,856,1.0,1.36,0.8466016000000001,7.144581468310207e-05
161718,857,2.0,1.33,0.8463679,0.000219800989725627
161870,858,0.0,1.32,0.8462235,3.642397132352926e-05
162086,859,2.0,1.33,0.8460183,9.389272599946707e-05
162369,860,4.0,1.37,0.84574945,0.00019416812574490905
162539,861,1.0,1.38,0.84558795,4.5849326852476224e-05
162675,862,0.0,1.38,0.84545875,6.058903818484396e-05
162869,863,2.0,1.39,0.84527445,5.35914114152547e-05
163109,864,3.0,1.41,0.84504645,3.345006189192645e-05
163238,865,0.0,1.39,0.8449239,0.00034617670462466776
163374,866,0.0,1.38,0.8447947,5.24579081684351e-05
163520,867,0.0,1.33,0.8446560000000001,2.867858529498335e-05
163657,868,0.0,1.3,0.84452585,2.5148558052023873e-05
163788,869,0.0,1.25,0.8444014,9.542594489175826e-05
164050,870,3.0,1.25,0.8441525,3.888789797201753e-05
164227,871,1.0,1.25,0.8439843499999999,4.662243009079248e-05
164490,872,4.0,1.28,0.8437345,2.6560108381090686e-05
164689,873,2.0,1.28,0.84354545,9.381618292536587e-05
164824,874,0.0,1.27,0.8434172,1.3192489859648049e-05
164981,875,1.0,1.26,0.84326805,1.3836663129040971e-05
165150,876,1.0,1.26,0.8431075,7.765799819026142e-05
165289,877,0.0,1.26,0.84297545,6.968410161789507e-05
165517,878,2.0,1.26,0.8427588500000001,3.371883576619439e-05
165653,879,0.0,1.24,0.84262965,2.6332227207603864e-05
165778,880,0.0,1.23,0.8425109,6.935012788744643e-05
165988,881,2.0,1.24,0.8423114,0.0001758771832101047
166166,882,1.0,1.25,0.8421423,5.89732444495894e-05
166405,883,3.0,1.28,0.84191525,1.1281180377409328e-05
166536,884,0.0,1.27,0.8417908000000001,9.593831782694906e-05
166780,885,3.0,1.29,0.841559,2.4876822863006964e-05
166965,886,1.0,1.25,0.84138325,4.690354035119526e-05
167098,887,0.0,1.23,0.8412569,9.726797725306824e-05
167226,888,0.0,1.22,0.8411353,1.9632892872323282e-05
167463,889,3.0,1.25,0.84091015,7.6915486715734e-05
167623,890,1.0,1.23,0.84075815,3.2822852517711e-05
167859,891,3.0,1.25,0.84053395,0.00014905350690241903
167989,892,0.0,1.25,0.84041045,1.3009865142521448e-05
168151,893,1.0,1.22,0.84025655,4.0293249185197055e-05
168329,894,1.0,1.21,0.84008745,2.8555956305353902e-05
168461,895,0.0,1.19,0.83996205,5.635966590489261e-05
168595,896,0.0,1.18,0.8398347500000001,1.6396948922192678e-05
168742,897,0.0,1.13,0.8396951,2.0310975742177106e-05
168949,898,2.0,1.14,0.83949845,2.0472973119467497e-05
169102,899,1.0,1.13,0.8393531000000001,2.1957859644317068e-05
169429,900,5.0,1.18,0.83904245,2.643939842528198e-05
169665,901,2.0,1.19,0.83881825,2.2280586563283578e-05
169872,902,2.0,1.2,0.8386216,0.00010975313489325345
170027,903,0.0,1.18,0.83847435,0.0022810210939496756
170230,904,2.0,1.17,0.8382815,9.962098556570709e-05
170411,905,1.0,1.18,0.83810955,0.000781513168476522
170615,906,2.0,1.18,0.8379157500000001,0.0004260383720975369
170746,907,0.0,1.16,0.8377913,0.0004996838979423046
170923,908,1.0,1.17,0.83762315,0.0001841183693613857
171168,909,3.0,1.19,0.8373904,0.00033030661870725453
171308,910,0.0,1.19,0.8372574,9.356178634334356e-05
171509,911,1.0,1.2,0.83706645,4.029252886539325e-05
171872,912,6.0,1.24,0.8367216,5.302650242811069e-05
172045,913,1.0,1.24,0.83655725,3.079301677644253e-05
172170,914,0.0,1.22,0.8364385000000001,0.0003792454081121832
172303,915,0.0,1.22,0.83631215,4.9196372856386006e-05
172455,916,0.0,1.21,0.83616775,4.2451203626114875e-05
172665,917,2.0,1.23,0.83596825,2.651642353157513e-05
172795,918,0.0,1.21,0.83584475,0.00028265794389881194
172984,919,1.0,1.22,0.8356652,1.515468829893507e-05
173187,920,1.0,1.22,0.83547235,2.7945985493715852e-05
173371,921,1.0,1.23,0.8352975499999999,7.600580283906311e-05
173562,922,2.0,1.25,0.8351161,0.00015408365288749337
173830,923,3.0,1.27,0.8348615,7.680689304834232e-05
174094,924,3.0,1.3,0.8346107,3.670510704978369e-05
174269,925,1.0,1.3,0.83444445,4.242564318701625e-05
174398,926,0.0,1.28,0.8343219,3.0903436709195375e-05
174611,927,1.0,1.28,0.83411955,3.7011624954175204e-05
174830,928,2.0,1.27,0.8339115,6.618975749006495e-05
175067,929,3.0,1.28,0.83368635,8.436501229880378e-05
175197,930,0.0,1.26,0.8335628500000001,4.6793931687716395e-05
175426,931,2.0,1.28,0.8333453,7.042690413072705e-05
175553,932,0.0,1.26,0.83322465,1.455535129935015e-05
175714,933,1.0,1.25,0.8330717,3.287993240519427e-05
175889,934,1.0,1.26,0.83290545,4.1815132135525346e-05
176057,935,1.0,1.26,0.83274585,2.8850980015704408e-05
176188,936,0.0,1.24,0.8326214,6.293861952144653e-05
176373,937,1.0,1.24,0.83244565,5.549313937081024e-05
176621,938,3.0,1.24,0.83221005,4.409984830999747e-05
176785,939,1.0,1.24,0.83205425,6.376683450071141e-05
176965,940,1.0,1.24,0.83188325,2.1077037672512233e-05
177108,941,0.0,1.23,0.8317474,3.8048142414481845e-06
177289,942,1.0,1.23,0.83157545,2.3869444703450426e-05
177560,943,3.0,1.26,0.831318,3.162916254950687e-05
177743,944,1.0,1.27,0.83114415,1.534505827294197e-05
177930,945,1.0,1.27,0.8309664999999999,3.1861840398050845e-05
178075,946,0.0,1.26,0.83082875,1.5844350855331868e-05
178212,947,0.0,1.26,0.8306986000000001,1.2188580512884073e-05
178354,948,0.0,1.25,0.8305637,2.6973311832989566e-05
178544,949,2.0,1.24,0.8303832,1.573241752339527e-05
178735,950,1.0,1.24,0.8302017500000001,1.846312079578638e-05
178932,951,1.0,1.25,0.8300145999999999,1.7436417692806572e-05
179099,952,1.0,1.25,0.82985595,1.5945686755003408e-05
179237,953,0.0,1.24,0.8297248500000001,7.718533743172884e-05
179368,954,0.0,1.23,0.8296004,2.7338186555425636e-05
179574,955,2.0,1.21,0.8294047,7.4388699431438e-06
179763,956,2.0,1.22,0.82922515,1.9438895833445713e-05
179954,957,1.0,1.21,0.8290436999999999,3.0787090508965775e-05
180124,958,1.0,1.22,0.8288822,0.0006280209054239094
180326,959,2.0,1.22,0.8286903,0.00011190190707566217
180468,960,0.0,1.18,0.8285554,6.756081711500883e-05
180666,961,2.0,1.19,0.8283673,0.00019969881395809352
180809,962,0.0,1.19,0.82823145,0.00018447265028953552
181028,963,2.0,1.19,0.8280234,0.00013739554560743272
181193,964,1.0,1.17,0.82786665,1.5417957911267877e-05
181412,965,2.0,1.19,0.8276586,0.00014749116962775588
181595,966,1.0,1.2,0.82748475,3.379564805072732e-05
181759,967,1.0,1.21,0.8273289500000001,0.0001724927278701216
181918,968,1.0,1.22,0.8271779,9.283798863179982e-05
182118,969,2.0,1.24,0.8269879,5.7758876209845766e-05
182364,970,3.0,1.24,0.8267542,4.428724059835076e-05
182744,971,7.0,1.3,0.8263932,8.518122922396287e-05
182955,972,2.0,1.28,0.82619275,3.0153150873957202e-05
183225,973,3.0,1.29,0.82593625,0.0001356632128590718
183388,974,1.0,1.3,0.8257814,4.3802712752949446e-05
183615,975,2.0,1.31,0.82556575,0.00022452801931649446
183745,976,0.0,1.3,0.82544225,5.761395186709706e-06
183892,977,0.0,1.3,0.8253026,6.916801794432104e-05
184087,978,1.0,1.29,0.82511735,5.1894981879740953e-05
184335,979,3.0,1.32,0.82488175,2.5583913156879134e-05
184563,980,2.0,1.34,0.82466515,1.651570710237138e-05
184706,981,0.0,1.32,0.8245293,0.00015403526776935905
184883,982,1.0,1.32,0.82436115,0.00011285336222499609
185019,983,0.0,1.29,0.82423195,1.3161590686650015e-05
185179,984,0.0,1.29,0.82407995,0.00016825854254420847
185327,985,0.0,1.26,0.8239393500000001,3.1584804673912004e-05
185467,986,0.0,1.25,0.82380635,4.2753406887641177e-05
185603,987,0.0,1.25,0.82367715,8.116877324937377e-06
185805,988,2.0,1.27,0.8234852500000001,2.5459912649239413e-05
185992,989,1.0,1.25,0.8233076,2.7926758775720373e-05
186157,990,1.0,1.25,0.82315085,0.00011608250497374684
186292,991,0.0,1.22,0.8230226,5.446698924060911e-05
186432,992,0.0,1.22,0.8228896,1.005447302304674e-05
186569,993,0.0,1.21,0.82275945,1.1825481124105863e-05
186724,994,0.0,1.2,0.8226122,2.2369487851392478e-05
186855,995,0.0,1.2,0.8224877500000001,3.8961188693065196e-05
186984,996,0.0,1.2,0.8223652,0.00016866288206074387
187116,997,0.0,1.2,0.8222398,1.9708601030288264e-05
187343,998,2.0,1.2,0.8220241500000001,7.625966190971667e-06
187517,999,1.0,1.2,0.82185885,3.954052590415813e-05
187708,1000,1.0,1.16,0.8216774,1.7338259567623027e-05
187886,1001,1.0,1.15,0.8215083000000001,4.433433787198737e-05
188033,1002,0.0,1.13,0.82136865,2.5463654310442507e-05
188160,1003,0.0,1.13,0.821248,7.203000859590247e-05
188435,1004,4.0,1.15,0.82098675,1.4169350833981298e-05
188618,1005,1.0,1.15,0.8208129,3.219892460037954e-05
